'Time and date','Fc5.','Fc3.','Fc1.','Fcz.','Fc2.','Fc4.','Fc6.','C5..','C3..','C1..','Cz..','C2..','C4..','C6..','Cp5.','Cp3.','Cp1.','Cpz.','Cp2.','Cp4.','Cp6.','Fp1.','Fpz.','Fp2.','Af7.','Af3.','Afz.','Af4.','Af8.','F7..','F5..','F3..','F1..','Fz..','F2..','F4..','F6..','F8..','Ft7.','Ft8.','T7..','T8..','T9..','T10.','Tp7.','Tp8.','P7..','P5..','P3..','P1..','Pz..','P2..','P4..','P6..','P8..','Po7.','Po3.','Poz.','Po4.','Po8.','O1..','Oz..','O2..','Iz..','EDF Annotations'
'[16:17:00.825 12/08/2009]',-13.000,-7.000,-14.000,-12.000,-10.000,-12.000,-16.000,-9.000,-12.000,-8.000,-8.000,-9.000,-14.000,-11.000,-8.000,-12.000,-12.000,-11.000,-9.000,-10.000,-10.000,-54.000,-50.000,-52.000,-41.000,-25.000,-27.000,-30.000,-39.000,-21.000,-16.000,-14.000,-15.000,-15.000,-15.000,-15.000,-15.000,-20.000,-11.000,-6.000,-7.000,0.000,-6.000,-7.000,-10.000,4.000,-3.000,-5.000,1.000,-2.000,5.000,3.000,3.000,7.000,6.000,2.000,5.000,4.000,6.000,6.000,5.000,5.000,11.000,-6.000,0.000
'[16:17:00.831 12/08/2009]',-5.000,0.000,-7.000,-5.000,-4.000,-6.000,-10.000,-3.000,-5.000,-2.000,-2.000,-2.000,-8.000,-6.000,-3.000,-6.000,-6.000,-5.000,-4.000,-5.000,-8.000,-49.000,-45.000,-46.000,-35.000,-17.000,-19.000,-23.000,-37.000,-16.000,-8.000,-7.000,-7.000,-7.000,-8.000,-8.000,-9.000,-18.000,-7.000,-7.000,-3.000,3.000,-1.000,-5.000,-10.000,3.000,0.000,-2.000,4.000,1.000,8.000,4.000,2.000,4.000,0.000,3.000,7.000,5.000,5.000,1.000,5.000,5.000,8.000,2.000,0.000
'[16:17:00.838 12/08/2009]',-1.000,4.000,-2.000,-1.000,0.000,-3.000,-6.000,0.000,-3.000,1.000,1.000,-1.000,-8.000,-7.000,-4.000,-4.000,-5.000,-4.000,-4.000,-6.000,-10.000,-48.000,-44.000,-47.000,-35.000,-16.000,-18.000,-22.000,-33.000,-15.000,-6.000,-5.000,-6.000,-6.000,-6.000,-7.000,-11.000,-17.000,-6.000,-4.000,-1.000,2.000,-6.000,-5.000,0.000,1.000,3.000,0.000,4.000,1.000,7.000,3.000,1.000,4.000,2.000,6.000,9.000,3.000,4.000,2.000,6.000,5.000,8.000,8.000,0.000
'[16:17:00.844 12/08/2009]',0.000,4.000,-1.000,-1.000,0.000,-3.000,-5.000,1.000,-1.000,3.000,2.000,-1.000,-7.000,-7.000,-6.000,-3.000,-4.000,-5.000,-4.000,-7.000,-10.000,-50.000,-45.000,-51.000,-36.000,-17.000,-19.000,-21.000,-38.000,-15.000,-7.000,-5.000,-6.000,-6.000,-7.000,-7.000,-11.000,-21.000,-7.000,-1.000,-3.000,0.000,-18.000,-6.000,-8.000,2.000,0.000,-2.000,2.000,0.000,4.000,1.000,-1.000,1.000,-2.000,2.000,5.000,1.000,1.000,0.000,1.000,2.000,5.000,-4.000,0.000
'[16:17:00.850 12/08/2009]',-3.000,2.000,-4.000,-2.000,-3.000,-5.000,-7.000,-4.000,-3.000,0.000,-1.000,-4.000,-11.000,-11.000,-8.000,-7.000,-6.000,-8.000,-8.000,-13.000,-16.000,-51.000,-47.000,-46.000,-38.000,-20.000,-21.000,-24.000,-36.000,-17.000,-10.000,-9.000,-10.000,-10.000,-11.000,-11.000,-15.000,-19.000,-9.000,-7.000,-8.000,-9.000,-1.000,-7.000,-11.000,-1.000,-6.000,-5.000,-1.000,-3.000,2.000,-2.000,-4.000,-3.000,-6.000,0.000,3.000,-1.000,-1.000,-2.000,0.000,2.000,6.000,8.000,0.000
'[16:17:00.856 12/08/2009]',-5.000,1.000,-6.000,-4.000,-4.000,-5.000,-10.000,-3.000,-4.000,-1.000,-2.000,-3.000,-8.000,-2.000,-4.000,-6.000,-6.000,-7.000,-6.000,-12.000,-14.000,-48.000,-44.000,-43.000,-33.000,-18.000,-18.000,-24.000,-31.000,-13.000,-8.000,-6.000,-7.000,-7.000,-9.000,-9.000,-20.000,-20.000,-5.000,-18.000,-5.000,-12.000,0.000,-8.000,-6.000,0.000,-2.000,-3.000,1.000,0.000,4.000,-1.000,-4.000,-2.000,-4.000,3.000,6.000,1.000,-1.000,-2.000,1.000,3.000,6.000,3.000,0.000
'[16:17:00.863 12/08/2009]',0.000,4.000,-2.000,-1.000,-2.000,-6.000,-11.000,1.000,-2.000,2.000,1.000,-4.000,-12.000,-12.000,-5.000,-5.000,-5.000,-6.000,-7.000,-12.000,-14.000,-43.000,-40.000,-41.000,-28.000,-14.000,-15.000,-19.000,-29.000,-7.000,-3.000,-2.000,-3.000,-4.000,-6.000,-7.000,-18.000,-13.000,0.000,6.000,0.000,3.000,1.000,-5.000,-7.000,3.000,2.000,0.000,4.000,2.000,7.000,2.000,-3.000,0.000,-2.000,4.000,11.000,5.000,3.000,2.000,5.000,7.000,10.000,-1.000,0.000
'[16:17:00.869 12/08/2009]',3.000,7.000,1.000,1.000,-3.000,-7.000,-13.000,4.000,1.000,3.000,2.000,-4.000,-15.000,-19.000,-6.000,-4.000,-4.000,-5.000,-6.000,-12.000,-15.000,-42.000,-40.000,-44.000,-29.000,-14.000,-17.000,-22.000,-33.000,-9.000,-3.000,-3.000,-4.000,-5.000,-8.000,-8.000,-22.000,-16.000,-3.000,-2.000,-1.000,-7.000,4.000,-4.000,-4.000,0.000,1.000,-1.000,3.000,1.000,5.000,1.000,-4.000,-1.000,-3.000,5.000,9.000,4.000,2.000,2.000,7.000,8.000,11.000,12.000,0.000
'[16:17:00.875 12/08/2009]',-2.000,3.000,-4.000,-2.000,-6.000,-8.000,-13.000,-2.000,-4.000,-1.000,-2.000,-5.000,-16.000,-17.000,-10.000,-7.000,-7.000,-8.000,-9.000,-14.000,-18.000,-43.000,-42.000,-47.000,-32.000,-17.000,-19.000,-24.000,-34.000,-14.000,-7.000,-6.000,-7.000,-7.000,-9.000,-9.000,-24.000,-24.000,-8.000,-2.000,-7.000,-10.000,-3.000,-7.000,-11.000,-4.000,-2.000,-3.000,2.000,0.000,4.000,0.000,-5.000,-3.000,-6.000,5.000,8.000,4.000,1.000,0.000,6.000,7.000,9.000,-3.000,0.000
'[16:17:00.881 12/08/2009]',-1.000,4.000,0.000,2.000,-1.000,-4.000,-11.000,0.000,-1.000,4.000,2.000,-1.000,-12.000,-13.000,-8.000,-1.000,-3.000,-4.000,-4.000,-11.000,-15.000,-37.000,-35.000,-38.000,-25.000,-11.000,-13.000,-18.000,-31.000,-7.000,-3.000,0.000,0.000,0.000,-2.000,-3.000,-20.000,-21.000,-1.000,6.000,0.000,-7.000,-1.000,-4.000,-7.000,0.000,6.000,4.000,9.000,7.000,10.000,6.000,2.000,3.000,-3.000,11.000,14.000,10.000,8.000,6.000,12.000,13.000,16.000,8.000,0.000
'[16:17:00.888 12/08/2009]',4.000,10.000,5.000,6.000,4.000,1.000,-8.000,4.000,4.000,8.000,7.000,5.000,-7.000,-7.000,-2.000,3.000,1.000,0.000,0.000,-6.000,-9.000,-35.000,-37.000,-40.000,-24.000,-11.000,-13.000,-17.000,-32.000,-6.000,-3.000,0.000,-1.000,0.000,-2.000,-3.000,-19.000,-20.000,0.000,3.000,0.000,-4.000,1.000,-4.000,-1.000,4.000,6.000,1.000,6.000,4.000,7.000,5.000,3.000,4.000,-1.000,7.000,11.000,5.000,7.000,7.000,9.000,8.000,14.000,6.000,0.000
'[16:17:00.894 12/08/2009]',0.000,5.000,0.000,1.000,0.000,-3.000,-9.000,-2.000,-3.000,2.000,2.000,0.000,-9.000,-7.000,-7.000,-4.000,-5.000,-5.000,-5.000,-10.000,-9.000,-42.000,-40.000,-44.000,-30.000,-15.000,-18.000,-21.000,-35.000,-11.000,-5.000,-3.000,-4.000,-4.000,-6.000,-7.000,-20.000,-21.000,-5.000,-1.000,-6.000,-4.000,-4.000,-6.000,-15.000,1.000,-5.000,-6.000,0.000,-1.000,2.000,0.000,-3.000,-1.000,-7.000,1.000,4.000,2.000,1.000,-3.000,1.000,2.000,5.000,-11.000,0.000
'[16:17:00.900 12/08/2009]',0.000,7.000,0.000,2.000,-1.000,-4.000,-9.000,-1.000,-2.000,2.000,2.000,-2.000,-11.000,-10.000,-8.000,-6.000,-6.000,-7.000,-7.000,-13.000,-14.000,-40.000,-41.000,-42.000,-27.000,-14.000,-16.000,-23.000,-28.000,-10.000,-3.000,-1.000,-2.000,-2.000,-5.000,-5.000,-25.000,-22.000,-3.000,0.000,-2.000,-8.000,-2.000,-6.000,-11.000,0.000,-3.000,-5.000,1.000,0.000,2.000,-2.000,-6.000,-4.000,-9.000,3.000,5.000,1.000,-2.000,-5.000,2.000,1.000,4.000,3.000,0.000
'[16:17:00.906 12/08/2009]',3.000,9.000,2.000,3.000,0.000,-3.000,-7.000,1.000,1.000,2.000,3.000,-1.000,-12.000,-10.000,-7.000,-2.000,-6.000,-7.000,-8.000,-14.000,-15.000,-39.000,-40.000,-42.000,-27.000,-14.000,-15.000,-22.000,-28.000,-10.000,-3.000,0.000,-1.000,-1.000,-3.000,-3.000,-19.000,-22.000,-2.000,2.000,2.000,-6.000,-8.000,-5.000,-4.000,2.000,4.000,-1.000,3.000,3.000,4.000,-1.000,-5.000,-3.000,-8.000,7.000,9.000,2.000,-1.000,-4.000,4.000,1.000,5.000,-1.000,0.000
'[16:17:00.913 12/08/2009]',5.000,9.000,4.000,5.000,1.000,0.000,-5.000,5.000,3.000,5.000,5.000,1.000,-10.000,-9.000,-6.000,1.000,-3.000,-5.000,-7.000,-12.000,-14.000,-41.000,-37.000,-44.000,-29.000,-14.000,-15.000,-18.000,-30.000,-11.000,-4.000,0.000,-1.000,0.000,-2.000,-2.000,-16.000,-18.000,-2.000,8.000,2.000,-1.000,0.000,-6.000,-8.000,2.000,6.000,1.000,6.000,5.000,4.000,-1.000,-4.000,-3.000,-8.000,7.000,11.000,2.000,-2.000,-7.000,4.000,-1.000,1.000,-8.000,0.000
'[16:17:00.919 12/08/2009]',4.000,10.000,5.000,7.000,4.000,2.000,-3.000,5.000,3.000,8.000,9.000,4.000,-7.000,-6.000,-8.000,1.000,-1.000,-2.000,-4.000,-10.000,-14.000,-39.000,-36.000,-43.000,-28.000,-13.000,-13.000,-16.000,-26.000,-10.000,-4.000,2.000,2.000,2.000,1.000,0.000,-14.000,-18.000,-1.000,5.000,-1.000,-2.000,12.000,-5.000,-7.000,3.000,5.000,0.000,6.000,4.000,5.000,0.000,-3.000,-3.000,-7.000,9.000,12.000,1.000,-3.000,-8.000,6.000,0.000,0.000,8.000,0.000
'[16:17:00.925 12/08/2009]',6.000,11.000,6.000,9.000,5.000,4.000,-2.000,4.000,2.000,7.000,9.000,4.000,-6.000,-7.000,-6.000,-2.000,-3.000,-4.000,-5.000,-11.000,-15.000,-37.000,-37.000,-43.000,-28.000,-15.000,-14.000,-16.000,-33.000,-11.000,-5.000,1.000,0.000,0.000,0.000,-1.000,-14.000,-19.000,-3.000,8.000,-3.000,-7.000,0.000,-7.000,-12.000,0.000,1.000,-5.000,1.000,-1.000,0.000,-4.000,-7.000,-5.000,-8.000,4.000,6.000,-4.000,-7.000,-9.000,1.000,-4.000,-5.000,-9.000,0.000
'[16:17:00.931 12/08/2009]',2.000,7.000,1.000,6.000,3.000,2.000,-3.000,0.000,-2.000,3.000,6.000,1.000,-8.000,-8.000,-7.000,-7.000,-6.000,-6.000,-7.000,-11.000,-14.000,-41.000,-38.000,-37.000,-29.000,-16.000,-15.000,-16.000,-31.000,-12.000,-6.000,0.000,0.000,0.000,0.000,0.000,-10.000,-15.000,-5.000,13.000,-6.000,-4.000,2.000,-5.000,-15.000,1.000,1.000,-4.000,2.000,1.000,2.000,-1.000,-3.000,0.000,-1.000,5.000,8.000,-2.000,-3.000,-4.000,4.000,-2.000,-2.000,-1.000,0.000
'[16:17:00.938 12/08/2009]',2.000,8.000,4.000,9.000,6.000,5.000,2.000,0.000,-1.000,6.000,8.000,5.000,-4.000,-6.000,-8.000,-6.000,-4.000,-3.000,-4.000,-8.000,-10.000,-40.000,-37.000,-38.000,-28.000,-14.000,-13.000,-15.000,-26.000,-12.000,-5.000,2.000,1.000,2.000,2.000,1.000,-16.000,-15.000,-5.000,7.000,-4.000,-4.000,-3.000,-5.000,-9.000,4.000,2.000,-2.000,4.000,3.000,5.000,0.000,-3.000,-2.000,-4.000,6.000,10.000,1.000,-1.000,-4.000,5.000,0.000,2.000,8.000,0.000
'[16:17:00.944 12/08/2009]',2.000,7.000,3.000,7.000,5.000,5.000,2.000,1.000,0.000,5.000,7.000,4.000,-6.000,-8.000,-5.000,-3.000,-2.000,-4.000,-4.000,-10.000,-12.000,-42.000,-39.000,-43.000,-31.000,-16.000,-15.000,-18.000,-29.000,-14.000,-8.000,-1.000,-2.000,-1.000,-1.000,-2.000,-20.000,-22.000,-5.000,-3.000,-2.000,-6.000,-8.000,-5.000,-13.000,3.000,4.000,0.000,5.000,4.000,7.000,2.000,-2.000,-1.000,-3.000,7.000,11.000,4.000,1.000,-1.000,5.000,3.000,3.000,-8.000,0.000
'[16:17:00.950 12/08/2009]',3.000,9.000,5.000,8.000,6.000,6.000,1.000,4.000,4.000,9.000,10.000,8.000,-1.000,1.000,1.000,3.000,2.000,1.000,1.000,-4.000,-6.000,-43.000,-39.000,-46.000,-30.000,-16.000,-14.000,-17.000,-30.000,-13.000,-5.000,2.000,1.000,2.000,1.000,1.000,-19.000,-26.000,-3.000,-9.000,-3.000,-16.000,3.000,-8.000,-11.000,4.000,7.000,4.000,10.000,10.000,12.000,9.000,5.000,5.000,3.000,11.000,15.000,9.000,7.000,5.000,10.000,8.000,11.000,7.000,0.000
'[16:17:00.956 12/08/2009]',4.000,11.000,6.000,11.000,8.000,6.000,0.000,3.000,5.000,9.000,12.000,8.000,-1.000,-3.000,-2.000,3.000,3.000,2.000,1.000,-4.000,-6.000,-44.000,-40.000,-44.000,-32.000,-17.000,-16.000,-20.000,-33.000,-14.000,-5.000,0.000,-1.000,-1.000,-2.000,-3.000,-18.000,-15.000,-5.000,17.000,-4.000,5.000,-2.000,-6.000,-11.000,7.000,2.000,1.000,7.000,7.000,10.000,6.000,1.000,2.000,0.000,7.000,12.000,8.000,5.000,2.000,8.000,8.000,10.000,0.000,0.000
'[16:17:00.963 12/08/2009]',2.000,9.000,3.000,7.000,2.000,-3.000,-7.000,2.000,3.000,7.000,10.000,4.000,-10.000,-17.000,-2.000,0.000,1.000,0.000,-3.000,-8.000,-10.000,-45.000,-39.000,-40.000,-31.000,-16.000,-14.000,-20.000,-30.000,-13.000,-6.000,0.000,0.000,-1.000,-2.000,-2.000,-20.000,-16.000,-5.000,9.000,-3.000,3.000,-5.000,-5.000,-17.000,6.000,-1.000,0.000,7.000,5.000,8.000,6.000,0.000,0.000,-3.000,6.000,10.000,7.000,4.000,1.000,8.000,8.000,8.000,-8.000,0.000
'[16:17:00.969 12/08/2009]',2.000,9.000,5.000,7.000,4.000,2.000,-3.000,2.000,2.000,6.000,9.000,4.000,-7.000,-9.000,1.000,-2.000,0.000,-1.000,-3.000,-8.000,-12.000,-41.000,-36.000,-40.000,-30.000,-15.000,-13.000,-18.000,-28.000,-12.000,-4.000,0.000,-1.000,0.000,-1.000,-1.000,-19.000,-14.000,-5.000,4.000,-3.000,-2.000,-8.000,-3.000,-15.000,3.000,-1.000,0.000,6.000,5.000,7.000,5.000,0.000,0.000,-3.000,6.000,10.000,6.000,4.000,3.000,9.000,8.000,10.000,7.000,0.000
'[16:17:00.975 12/08/2009]',1.000,9.000,5.000,7.000,5.000,3.000,-2.000,2.000,3.000,6.000,10.000,4.000,-5.000,-7.000,1.000,-1.000,1.000,-1.000,-1.000,-5.000,-9.000,-40.000,-38.000,-41.000,-31.000,-15.000,-14.000,-18.000,-32.000,-13.000,-3.000,-1.000,-1.000,-1.000,-2.000,-2.000,-18.000,-15.000,-4.000,8.000,-3.000,0.000,-2.000,-4.000,-15.000,6.000,0.000,0.000,5.000,6.000,8.000,6.000,1.000,1.000,1.000,5.000,10.000,6.000,5.000,3.000,5.000,6.000,8.000,-8.000,0.000
'[16:17:00.981 12/08/2009]',3.000,9.000,3.000,6.000,5.000,1.000,-4.000,4.000,3.000,6.000,8.000,4.000,-5.000,-9.000,1.000,-1.000,-1.000,-1.000,-1.000,-5.000,-6.000,-43.000,-38.000,-42.000,-30.000,-15.000,-14.000,-19.000,-32.000,-12.000,-2.000,-1.000,-2.000,-1.000,-2.000,-3.000,-21.000,-19.000,-4.000,5.000,-2.000,1.000,-4.000,-3.000,-16.000,9.000,0.000,-1.000,5.000,7.000,9.000,6.000,2.000,2.000,2.000,4.000,12.000,6.000,4.000,0.000,4.000,5.000,5.000,-3.000,0.000
'[16:17:00.988 12/08/2009]',4.000,12.000,4.000,9.000,6.000,4.000,-1.000,4.000,4.000,7.000,10.000,6.000,-3.000,-4.000,3.000,0.000,0.000,-1.000,-1.000,-4.000,-4.000,-40.000,-37.000,-40.000,-28.000,-15.000,-13.000,-18.000,-32.000,-12.000,-2.000,0.000,0.000,0.000,-1.000,-2.000,-20.000,-17.000,-6.000,1.000,-4.000,-4.000,1.000,-4.000,-13.000,8.000,0.000,-2.000,4.000,5.000,6.000,3.000,0.000,-1.000,-1.000,4.000,10.000,3.000,0.000,-5.000,2.000,1.000,0.000,1.000,0.000
'[16:17:00.994 12/08/2009]',1.000,10.000,2.000,8.000,4.000,3.000,0.000,1.000,2.000,5.000,7.000,2.000,-5.000,-7.000,-1.000,-3.000,-3.000,-4.000,-5.000,-9.000,-9.000,-41.000,-38.000,-42.000,-29.000,-16.000,-14.000,-16.000,-35.000,-15.000,-5.000,-1.000,-2.000,-1.000,-1.000,-2.000,-22.000,-19.000,-8.000,-4.000,-6.000,-7.000,-3.000,-4.000,-19.000,6.000,-1.000,-3.000,2.000,3.000,4.000,1.000,-1.000,-3.000,-1.000,4.000,9.000,2.000,-1.000,-7.000,1.000,-1.000,-3.000,-11.000,0.000
'[16:17:01.000 12/08/2009]',0.000,11.000,4.000,9.000,5.000,6.000,3.000,1.000,3.000,6.000,9.000,4.000,-2.000,-5.000,-2.000,-2.000,-1.000,-2.000,-2.000,-6.000,-6.000,-40.000,-35.000,-38.000,-29.000,-13.000,-9.000,-12.000,-28.000,-14.000,-4.000,2.000,1.000,4.000,3.000,3.000,-16.000,-10.000,-5.000,9.000,-4.000,2.000,-6.000,-1.000,-15.000,9.000,5.000,1.000,6.000,6.000,7.000,5.000,1.000,0.000,2.000,9.000,13.000,4.000,1.000,-5.000,8.000,2.000,2.000,9.000,12587.000
'[16:17:01.006 12/08/2009]',4.000,13.000,7.000,13.000,8.000,8.000,6.000,4.000,4.000,7.000,12.000,6.000,-1.000,-3.000,-2.000,1.000,0.000,-1.000,-2.000,-5.000,-6.000,-37.000,-34.000,-37.000,-28.000,-12.000,-9.000,-12.000,-26.000,-11.000,-2.000,3.000,2.000,5.000,4.000,3.000,-14.000,-9.000,-3.000,10.000,-1.000,2.000,-4.000,-4.000,-9.000,6.000,7.000,1.000,6.000,6.000,5.000,3.000,-2.000,-2.000,-3.000,11.000,12.000,2.000,-2.000,-8.000,8.000,-1.000,-1.000,1.000,12587.000
'[16:17:01.013 12/08/2009]',5.000,12.000,6.000,11.000,7.000,5.000,3.000,4.000,5.000,6.000,10.000,5.000,-4.000,-6.000,-1.000,2.000,-1.000,-3.000,-5.000,-10.000,-10.000,-38.000,-35.000,-38.000,-26.000,-13.000,-12.000,-14.000,-34.000,-11.000,-3.000,1.000,0.000,1.000,0.000,0.000,-15.000,-15.000,-4.000,6.000,-1.000,-4.000,1.000,-6.000,-13.000,4.000,5.000,0.000,4.000,1.000,1.000,-1.000,-6.000,-7.000,-9.000,8.000,7.000,-2.000,-6.000,-11.000,4.000,-7.000,-5.000,-10.000,12594.000
'[16:17:01.019 12/08/2009]',2.000,8.000,1.000,5.000,2.000,0.000,-1.000,1.000,0.000,0.000,3.000,-1.000,-9.000,-12.000,-5.000,-4.000,-7.000,-8.000,-11.000,-14.000,-15.000,-41.000,-36.000,-41.000,-29.000,-17.000,-15.000,-19.000,-39.000,-14.000,-8.000,-4.000,-5.000,-4.000,-5.000,-5.000,-20.000,-16.000,-8.000,3.000,-5.000,-6.000,-8.000,-7.000,-16.000,1.000,-1.000,-5.000,-2.000,-4.000,-2.000,-5.000,-10.000,-9.000,-7.000,1.000,1.000,-6.000,-8.000,-11.000,0.000,-9.000,-5.000,2.000,12594.000
'[16:17:01.025 12/08/2009]',-4.000,2.000,-5.000,-1.000,-5.000,-3.000,-4.000,-6.000,-7.000,-6.000,-4.000,-7.000,-13.000,-15.000,-11.000,-11.000,-12.000,-13.000,-14.000,-17.000,-16.000,-45.000,-40.000,-44.000,-35.000,-23.000,-20.000,-24.000,-39.000,-20.000,-12.000,-9.000,-11.000,-10.000,-11.000,-11.000,-30.000,-24.000,-15.000,-4.000,-12.000,-9.000,-13.000,-12.000,-25.000,-2.000,-9.000,-11.000,-6.000,-9.000,-7.000,-9.000,-13.000,-12.000,-10.000,-6.000,-4.000,-9.000,-10.000,-13.000,-8.000,-14.000,-10.000,-17.000,5140.000
'[16:17:01.031 12/08/2009]',-9.000,-3.000,-11.000,-7.000,-11.000,-8.000,-10.000,-9.000,-10.000,-11.000,-8.000,-11.000,-17.000,-18.000,-10.000,-15.000,-13.000,-15.000,-16.000,-21.000,-18.000,-48.000,-42.000,-43.000,-36.000,-24.000,-21.000,-24.000,-37.000,-19.000,-11.000,-9.000,-10.000,-10.000,-12.000,-12.000,-32.000,-24.000,-11.000,-1.000,-10.000,-14.000,-1.000,-9.000,-19.000,-1.000,-3.000,-6.000,0.000,-3.000,-2.000,-3.000,-7.000,-6.000,-5.000,2.000,3.000,-2.000,-4.000,-5.000,-1.000,-6.000,-4.000,-6.000,5140.000
'[16:17:01.038 12/08/2009]',-2.000,5.000,-3.000,2.000,-2.000,-1.000,-3.000,0.000,-1.000,-2.000,1.000,-2.000,-8.000,-10.000,4.000,-8.000,-4.000,-6.000,-7.000,-11.000,-10.000,-41.000,-35.000,-40.000,-29.000,-15.000,-13.000,-15.000,-25.000,-12.000,-2.000,-1.000,-1.000,0.000,-2.000,-2.000,-26.000,-19.000,-4.000,-18.000,-2.000,-19.000,5.000,-8.000,-6.000,2.000,5.000,2.000,7.000,4.000,5.000,4.000,0.000,1.000,0.000,9.000,10.000,4.000,3.000,1.000,6.000,0.000,4.000,7.000,0.000
'[16:17:01.044 12/08/2009]',2.000,8.000,2.000,7.000,3.000,6.000,2.000,4.000,2.000,0.000,4.000,0.000,-3.000,-3.000,6.000,-7.000,-2.000,-6.000,-7.000,-10.000,-10.000,-43.000,-40.000,-46.000,-31.000,-17.000,-16.000,-19.000,-33.000,-13.000,-5.000,-4.000,-5.000,-4.000,-6.000,-7.000,-31.000,-20.000,-6.000,-1.000,-2.000,-11.000,-11.000,-12.000,-16.000,0.000,0.000,-4.000,1.000,-2.000,-1.000,-3.000,-8.000,-7.000,-7.000,1.000,4.000,-2.000,-3.000,-5.000,-1.000,-5.000,0.000,-14.000,0.000
'[16:17:01.050 12/08/2009]',-3.000,1.000,-6.000,-3.000,-8.000,-11.000,-15.000,0.000,-4.000,-6.000,-4.000,-10.000,-21.000,-29.000,2.000,-10.000,-9.000,-12.000,-15.000,-19.000,-17.000,-46.000,-43.000,-48.000,-35.000,-20.000,-22.000,-25.000,-38.000,-13.000,-8.000,-6.000,-7.000,-8.000,-11.000,-11.000,-28.000,-19.000,-4.000,10.000,-1.000,-8.000,-6.000,-10.000,-11.000,3.000,3.000,-1.000,4.000,1.000,2.000,0.000,-4.000,-4.000,-4.000,9.000,10.000,5.000,3.000,2.000,7.000,5.000,9.000,6.000,0.000
'[16:17:01.056 12/08/2009]',2.000,8.000,-2.000,2.000,-2.000,-5.000,-9.000,6.000,2.000,2.000,4.000,-2.000,-12.000,-16.000,8.000,-2.000,0.000,-4.000,-5.000,-10.000,-8.000,-36.000,-34.000,-39.000,-26.000,-14.000,-15.000,-21.000,-31.000,-7.000,-2.000,1.000,1.000,0.000,-3.000,-4.000,-21.000,-17.000,2.000,6.000,2.000,-10.000,10.000,-8.000,-2.000,7.000,9.000,6.000,9.000,7.000,7.000,6.000,2.000,3.000,1.000,14.000,13.000,10.000,7.000,5.000,13.000,8.000,12.000,4.000,0.000
'[16:17:01.063 12/08/2009]',5.000,11.000,2.000,6.000,1.000,-1.000,-4.000,5.000,3.000,5.000,6.000,1.000,-8.000,-12.000,4.000,-2.000,1.000,-2.000,-4.000,-10.000,-8.000,-36.000,-35.000,-39.000,-27.000,-14.000,-14.000,-19.000,-35.000,-9.000,-5.000,1.000,0.000,0.000,-3.000,-4.000,-17.000,-20.000,-3.000,1.000,-3.000,-14.000,3.000,-7.000,-12.000,6.000,5.000,2.000,7.000,5.000,6.000,4.000,1.000,1.000,0.000,9.000,8.000,7.000,4.000,2.000,9.000,4.000,7.000,-7.000,0.000
'[16:17:01.069 12/08/2009]',3.000,10.000,3.000,6.000,1.000,-1.000,-3.000,4.000,3.000,6.000,8.000,1.000,-8.000,-14.000,3.000,-3.000,1.000,-1.000,-4.000,-9.000,-10.000,-34.000,-32.000,-35.000,-24.000,-11.000,-11.000,-13.000,-27.000,-7.000,-3.000,4.000,3.000,3.000,-1.000,-1.000,-12.000,-16.000,-2.000,10.000,0.000,-11.000,0.000,-6.000,-8.000,6.000,7.000,4.000,7.000,6.000,7.000,4.000,1.000,-1.000,-2.000,11.000,9.000,7.000,2.000,-2.000,9.000,4.000,6.000,9.000,0.000
'[16:17:01.075 12/08/2009]',5.000,13.000,7.000,9.000,4.000,2.000,-3.000,6.000,3.000,6.000,11.000,2.000,-7.000,-14.000,7.000,-1.000,1.000,0.000,-4.000,-8.000,-10.000,-32.000,-30.000,-35.000,-23.000,-10.000,-10.000,-14.000,-27.000,-6.000,-2.000,5.000,4.000,3.000,0.000,-1.000,-20.000,-18.000,1.000,8.000,2.000,-10.000,3.000,-7.000,-9.000,3.000,4.000,2.000,4.000,2.000,1.000,1.000,-2.000,-5.000,-6.000,7.000,5.000,1.000,-2.000,-7.000,2.000,-4.000,-2.000,-8.000,0.000
'[16:17:01.081 12/08/2009]',4.000,9.000,2.000,6.000,1.000,-1.000,-6.000,4.000,-1.000,1.000,6.000,-5.000,-10.000,-16.000,4.000,-8.000,-4.000,-7.000,-9.000,-12.000,-11.000,-35.000,-34.000,-42.000,-25.000,-13.000,-15.000,-21.000,-33.000,-7.000,-7.000,0.000,-1.000,-2.000,-6.000,-6.000,-21.000,-19.000,-1.000,-1.000,0.000,-11.000,4.000,-7.000,-15.000,4.000,0.000,-3.000,-1.000,-5.000,-5.000,-4.000,-5.000,-7.000,-7.000,4.000,0.000,-5.000,-6.000,-11.000,-5.000,-12.000,-8.000,-10.000,0.000
'[16:17:01.088 12/08/2009]',3.000,8.000,-1.000,2.000,-3.000,-4.000,-9.000,3.000,-3.000,-3.000,1.000,-9.000,-12.000,-17.000,0.000,-12.000,-8.000,-10.000,-12.000,-15.000,-12.000,-35.000,-35.000,-39.000,-26.000,-14.000,-15.000,-20.000,-28.000,-7.000,-7.000,-2.000,-3.000,-4.000,-7.000,-7.000,-18.000,-17.000,-1.000,1.000,0.000,-13.000,4.000,-7.000,-10.000,2.000,0.000,-7.000,-6.000,-8.000,-9.000,-8.000,-9.000,-11.000,-9.000,2.000,-3.000,-10.000,-11.000,-15.000,-7.000,-16.000,-12.000,-4.000,0.000
